ID,Symbol
210926_at,FKSG30
210927_x_at,JTB
210933_s_at,FSCN1
210935_s_at,WDR1
210942_s_at,ST3GAL6
210943_s_at,LYST
210944_s_at,CAPN3
210946_at,PPAP2A
210947_s_at,MSH3
210949_s_at,EIF3C
210950_s_at,FDFT1
210951_x_at,RAB27A
210952_at,AP4S1
210959_s_at,SRD5A1
210962_s_at,AKAP9
210965_x_at,CDC2L5
210966_x_at,LARP1
210968_s_at,RTN4
210970_s_at,IBTK
210971_s_at,ARNTL
210975_x_at,FASTK
210976_s_at,PFKM
210978_s_at,TAGLN2
210980_s_at,ASAH1
210981_s_at,GRK6
210982_s_at,HLADRA
210987_x_at,TPM1
210988_s_at,PRUNE
210991_s_at,RIMS3
210992_x_at,FCGR2C
210993_s_at,SMAD1
210996_s_at,YWHAE
210999_s_at,GRB10
211003_x_at,TGM2
211004_s_at,ALDH3B1
211005_at,LAT
211009_s_at,ZNF271
211012_s_at,LOC161527
211013_x_at,PML
211014_s_at,LOC161527
211015_s_at,HSPA4
211016_x_at,HSPA4
211019_s_at,LSS
211023_at,PDHB
211025_x_at,COX5B
211026_s_at,MGLL
211031_s_at,CLIP2
211034_s_at,C12orf51
211036_x_at,ANAPC5
211037_s_at,LENG4
211038_s_at,CROCCL1
211040_x_at,GTSE1
211043_s_at,CLTB
211047_x_at,AP2S1
211048_s_at,PDIA4
211052_s_at,TBCD
211056_s_at,SRD5A1
211058_x_at,TUBA1B
211060_x_at,GPAA1
211061_s_at,MGAT2
211063_s_at,NCK1
211065_x_at,PFKL
211066_x_at,PCDHGA1
211067_s_at,GAS7
211068_x_at,FAM21C
211069_s_at,SUMO1
211070_x_at,DBI
211071_s_at,MLLT11
211072_x_at,TUBA1B
211073_x_at,RPL3
211074_at,FOLR1
211075_s_at,CD47
211076_x_at,ATN1
211084_x_at,PRKD3
211085_s_at,STK4
211089_s_at,NEK3
211090_s_at,PRPF4B
211096_at,PBX2
211097_s_at,PBX2
211098_x_at,TMCO1
211100_x_at,LILRA2
211101_x_at,LILRA2
211102_s_at,LILRA2
211105_s_at,NFATC1
211113_s_at,ABCG1
211114_x_at,SIP1
211115_x_at,SIP1
211121_s_at,DOK1
211123_at,SLC5A5
211126_s_at,CSRP2
211127_x_at,EDA
211129_x_at,EDA
211130_x_at,EDA
211133_x_at,LILRB3
211135_x_at,LILRB3
211136_s_at,CLPTM1
211137_s_at,ATP2C1
211138_s_at,KMO
211139_s_at,NAB1
211143_x_at,NR4A1
211144_x_at,TARP
211145_x_at,IFNA21
211152_s_at,HTRA2
211159_s_at,PPP2R5D
211160_x_at,ACTN1
211162_x_at,SCD
211166_at,NYREN7
211168_s_at,UPF1
211178_s_at,PSTPIP1
211179_at,RUNX1
211180_x_at,RUNX1
211185_s_at,SF3B1
211189_x_at,CD84
211190_x_at,CD84
211192_s_at,CD84
211202_s_at,JARID1B
211203_s_at,CNTN1
211205_x_at,PIP5K1A
211208_s_at,CASK
211214_s_at,DAPK1
211217_s_at,KCNQ1
211222_s_at,HAP1
211228_s_at,RAD17
211230_s_at,PIK3CD
211231_x_at,CYP4A11
211240_x_at,CTNND1
211241_at,ANXA2P3
211245_x_at,KIR2DL4
211250_s_at,SH3BP2
211251_x_at,NFYC
211252_x_at,PTCRA
211254_x_at,RHAG
211255_x_at,DEDD
211256_x_at,BTN2A1
211257_x_at,ZNF638
211258_s_at,TGFA
211259_s_at,BMP7
211260_at,BMP7
211261_at,211261_at
211266_s_at,GPR4
211269_s_at,IL2RA
211270_x_at,PTBP1
211271_x_at,PTBP1
211272_s_at,DGKA
211275_s_at,GYG1
211277_x_at,APP
211284_s_at,GRN
211285_s_at,UBE3A
211286_x_at,CSF2RA
211287_x_at,CSF2RA
211289_x_at,CDC2L1
211295_x_at,CYP2A6
211296_x_at,UBC
211297_s_at,CDK7
211299_s_at,FLOT2
211302_s_at,PDE4B
211304_x_at,KCNJ5
211305_x_at,FCAR
211307_s_at,FCAR
211316_x_at,CFLAR
211317_s_at,CFLAR
211318_s_at,RAE1
211320_s_at,PTPRU
211323_s_at,ITPR1
211325_x_at,LOC171220
211326_x_at,HFE
211327_x_at,HFE
211328_x_at,HFE
211329_x_at,HFE
211330_s_at,HFE
211331_x_at,HFE
211332_x_at,HFE
211336_x_at,LILRB1
211337_s_at,TUBGCP4
211339_s_at,ITK
211342_x_at,MED12
211345_x_at,EEF1G
211349_at,SLC15A1
211352_s_at,NCOA3
211358_s_at,CIZ1
211366_x_at,CASP1
211367_s_at,CASP1
211368_s_at,CASP1
211370_s_at,MAP2K5
211372_s_at,IL1R2
211373_s_at,PSEN2
211374_x_at,211374_x_at
211375_s_at,ILF3
211376_s_at,NSMCE4A
211378_x_at,PPIA
211383_s_at,WDR37
211385_x_at,SULT1A2
211387_x_at,RNGTT
211395_x_at,FCGR2C
211402_x_at,NR6A1
211403_x_at,VCX
211404_s_at,APLP2
211405_x_at,IFNA17
211414_at,GLS
211416_x_at,GGTLA4
211417_x_at,GGT1
211423_s_at,SC5DL
211424_x_at,METTL7A
211426_x_at,GNAQ
211429_s_at,SERPINA1
211430_s_at,IGH@
211431_s_at,TYRO3
211433_x_at,KIAA1539
211434_s_at,CCRL2
211440_x_at,CYP3A43
211445_x_at,NACAP1
211447_s_at,PDE4A
211450_s_at,MSH6
211452_x_at,LRRFIP1
211454_x_at,FKSG49
211456_x_at,MT1P2
211458_s_at,GABARAPL1
211460_at,TTTY9A
211464_x_at,CASP6
211465_x_at,FUT6
211474_s_at,SERPINB6
211475_s_at,BAG1
211487_x_at,RPS17
211488_s_at,ITGB8
211495_x_at,TNFSF12TNFSF13
211497_x_at,NKX31
211499_s_at,MAPK11
211501_s_at,EIF3B
211503_s_at,RAB14
211504_x_at,ROCK2
211505_s_at,STAU1
211506_s_at,IL8
211509_s_at,RTN4
211512_s_at,OGFR
211515_s_at,RIPK5
211521_s_at,PSCD4
211527_x_at,VEGFA
211528_x_at,HLAG
211529_x_at,HLAG
211530_x_at,HLAG
211531_x_at,PRB1
211535_s_at,FGFR1
211536_x_at,MAP3K7
211537_x_at,MAP3K7
211540_s_at,RB1
211542_x_at,RPS10
211543_s_at,GRK6
211545_at,GHRHR
211546_x_at,SNCA
211547_s_at,PAFAH1B1
211557_x_at,SLCO2B1
211558_s_at,DHPS
211559_s_at,CCNG2
211561_x_at,MAPK14
211562_s_at,LMOD1
211564_s_at,PDLIM4
211566_x_at,BRE
211571_s_at,VCAN
211573_x_at,TGM2
211574_s_at,CD46
211575_s_at,UBE3A
211578_s_at,RPS6KB1
211581_x_at,LST1
211582_x_at,LST1
211583_x_at,NCR3
211584_s_at,NPAT
211588_s_at,PML
211590_x_at,TBXA2R
211593_s_at,MAST2
211594_s_at,MRPL9
211595_s_at,MRPS11
211598_x_at,VIPR2
211599_x_at,MET
211600_at,211600_at
211603_s_at,ETV4
211609_x_at,PSMD4
211610_at,KLF6
211612_s_at,IL13RA1
211615_s_at,LRPPRC
211620_x_at,RUNX1
211622_s_at,ARF3
211623_s_at,FBL
211624_s_at,DRD2
211628_x_at,FTHP1
211630_s_at,GSS
211631_x_at,B4GALT1
211643_x_at,HLAC
211652_s_at,LBP
211653_x_at,AKR1C2
211654_x_at,HLADQB1
211656_x_at,HLADQB1
211657_at,CEACAM6
211661_x_at,PTAFR
211662_s_at,VDAC2
211665_s_at,SOS2
211666_x_at,RPL3
211668_s_at,PLAU
211671_s_at,NR3C1
211672_s_at,ARPC4
211675_s_at,MDFIC
211676_s_at,IFNGR1
211678_s_at,ZNF313
211681_s_at,PDLIM5
211684_s_at,DYNC1I2
211686_s_at,RBM13
211691_x_at,211691_x_at
211692_s_at,BBC3
211693_at,IGHA1
211696_x_at,HBB
211697_x_at,PNO1
211698_at,EID1
211702_s_at,USP32
211703_s_at,TM2D1
211707_s_at,IQCB1
211708_s_at,SCD
211709_s_at,CLEC11A
211710_x_at,RPL4
211711_s_at,PTEN
211713_x_at,KIAA0101
211714_x_at,TUBB
211716_x_at,ARHGDIA
211717_at,ANKRD40
211719_x_at,FN1
211720_x_at,RPLP0
211724_x_at,FLJ20323
211725_s_at,BID
211727_s_at,COX11
211729_x_at,BLVRA
211730_s_at,POLR2L
211732_x_at,HNMT
211733_x_at,SCP2
211734_s_at,FCER1A
211740_at,ICA1
211742_s_at,EVI2B
211743_s_at,PRG2
211744_s_at,CD58
211746_x_at,PSMA1
211747_s_at,LSM5
211749_s_at,VAMP3
211750_x_at,TUBA1C
211752_s_at,NDUFS7
211754_s_at,SLC25A17
211755_s_at,ATP5F1
211758_x_at,TXNDC9
211759_x_at,TBCB
211760_s_at,VAMP4
211761_s_at,CACYBP
211762_s_at,KPNA2
211763_s_at,UBE2B
211764_s_at,UBE2D1
211765_x_at,PPIA
211768_at,LAT2
211769_x_at,SERINC3
211773_s_at,ZKSCAN3
211775_x_at,MGC13053
211776_s_at,EPB41L3
211779_x_at,AP2A2
211780_x_at,DCTN1
211783_s_at,MTA1
211784_s_at,SFRS1
211786_at,TNFRSF9
211787_s_at,EIF4A1
211792_s_at,CDKN2C
211793_s_at,ABI2
211795_s_at,FYB
211797_s_at,NFYC
211799_x_at,HLAC
211800_s_at,USP4
211801_x_at,MFN1
211804_s_at,CDK2
211805_s_at,SLC8A1
211810_s_at,GALC
211815_s_at,GGA3
211816_x_at,FCAR
211817_s_at,KCNJ5
211825_s_at,EWSR1
211828_s_at,TNIK
211833_s_at,BAX
211837_s_at,PTCRA
211840_s_at,PDE4D
211844_s_at,NRP2
211852_s_at,ATRN
211858_x_at,GNAS
211862_x_at,CFLAR
211863_x_at,HFE
211864_s_at,FER1L3
211865_s_at,FZR1
211866_x_at,HFE
211874_s_at,MYST4
211883_x_at,CEACAM1
211886_s_at,TBX5
211889_x_at,CEACAM1
211900_x_at,CD6
211911_x_at,HLAB
211918_x_at,PAPPA2
211919_s_at,CXCR4
211921_x_at,PTMA
211922_s_at,CAT
211924_s_at,PLAUR
211926_s_at,MYH9
211927_x_at,EEF1G
211928_at,DYNC1H1
211929_at,HNRPA3
211930_at,HNRPA3
211931_s_at,HNRPA3
211932_at,HNRPA3
211933_s_at,HNRPA3
211934_x_at,GANAB
211935_at,ARL6IP1
211936_at,HSPA5
211937_at,EIF4B
211938_at,EIF4B
211939_x_at,BTF3
211940_x_at,H3F3A
211941_s_at,PEBP1
211942_x_at,LOC644511
211943_x_at,TPT1
211944_at,BAT2D1
211945_s_at,ITGB1
211946_s_at,BAT2D1
211947_s_at,BAT2D1
211948_x_at,BAT2D1
211950_at,UBR4
211951_at,NOLC1
211952_at,RANBP5
211953_s_at,RANBP5
211954_s_at,RANBP5
211955_at,RANBP5
211956_s_at,EIF1
211958_at,IGFBP5
211960_s_at,RAB7A
211961_s_at,RAB7A
211962_s_at,ZFP36L1
211963_s_at,ARPC5
211965_at,ZFP36L1
211967_at,TMEM123
211968_s_at,HSP90AA1
211969_at,HSP90AA1
211970_x_at,ACTG1
211971_s_at,LRPPRC
211972_x_at,RPLP0
211973_at,211973_at
211974_x_at,RBPJ
211975_at,ZNF289
211976_at,211976_at
211977_at,GPR107
211978_x_at,PPIA
211979_at,GPR107
211980_at,COL4A1
211982_x_at,XPO6
211983_x_at,ACTG1
211984_at,CALM1
211985_s_at,CALM1
211986_at,AHNAK
211987_at,TOP2B
211988_at,SMARCE1
211989_at,SMARCE1
211990_at,HLADPA1
211991_s_at,HLADPA1
211992_at,WNK1
211993_at,WNK1
211994_at,WNK1
211995_x_at,ACTG1
211996_s_at,DKFZp547E087
211997_x_at,H3F3B
211998_at,H3F3B
211999_at,H3F3B
212001_at,SFRS14
212002_at,212002_at
212003_at,C1orf144
212004_at,C1orf144
212005_at,212005_at
212006_at,UBXD2
212007_at,UBXD2
212008_at,UBXD2
212009_s_at,STIP1
212010_s_at,CDV3
212014_x_at,CD44
212015_x_at,PTBP1
212016_s_at,PTBP1
212017_at,LOC130074
212018_s_at,RSL1D1
212021_s_at,MKI67
212024_x_at,FLII
212025_s_at,FLII
212026_s_at,EXOC7
212027_at,RBM25
212028_at,RBM25
212030_at,RBM25
212031_at,RBM25
212032_s_at,PTOV1
212033_at,RBM25
212034_s_at,EXOC7
212035_s_at,EXOC7
212036_s_at,PNN
212037_at,PNN
212038_s_at,VDAC1
212039_x_at,RPL3
212040_at,TGOLN2
212041_at,ATP6V0D1
212042_x_at,RPL7
212043_at,TGOLN2
212044_s_at,RPL27A
212045_at,GLG1
212046_x_at,MAPK3
212047_s_at,RNF167
212048_s_at,YARS
212049_at,WIPF2
212050_at,WIPF2
212051_at,WIPF2
212052_s_at,TBC1D9B
212053_at,PDXDC1
212054_x_at,TBC1D9B
212055_at,C18orf10
212056_at,KIAA0182
212057_at,KIAA0182
212058_at,SR140
212059_s_at,TRPC4AP
212060_at,SR140
212063_at,CD44
212064_x_at,MAZ
212065_s_at,USP34
212066_s_at,USP34
212068_s_at,KIAA0515
212072_s_at,CSNK2A1
212073_at,CSNK2A1
212074_at,UNC84A
212075_s_at,CSNK2A1
212076_at,MLL
212078_s_at,MLL
212080_at,MLL
212081_x_at,BAT2
212082_s_at,MYL6
212083_at,TEX261
212085_at,SLC25A6
212086_x_at,LMNA
212087_s_at,ERAL1
212088_at,PMPCA
212089_at,LMNA
212090_at,GRINA
212098_at,LOC151162
212099_at,RHOB
212100_s_at,POLDIP3
212101_at,KPNA6
212102_s_at,KPNA6
212106_at,UBXD8
212107_s_at,DHX9
212108_at,UBXD8
212109_at,HN1L
212110_at,SLC39A14
212111_at,STX12
212112_s_at,STX12
212114_at,LOC552889
212115_at,HN1L
212116_at,TRIM27
212117_at,RHOQ
212118_at,TRIM27
212119_at,RHOQ
212120_at,RHOQ
212121_at,TCTN3
212122_at,RHOQ
212123_at,TCTN3
212124_at,ZMIZ1
212125_at,RANGAP1
212126_at,212126_at
212127_at,RANGAP1
212128_s_at,DAG1
212129_at,NIPA2
212130_x_at,EIF1
212131_at,LSM14A
212132_at,LSM14A
212133_at,NIPA2
212134_at,PHLDB1
212135_s_at,ATP2B4
212136_at,ATP2B4
212137_at,LARP1
212138_at,PDS5A
212139_at,GCN1L1
212140_at,PDS5A
212141_at,MCM4
212144_at,UNC84B
212145_at,MRPS27
212146_at,PLEKHM2
212147_at,SMG5
212149_at,EFR3A
212150_at,EFR3A
212151_at,PBX1
212152_x_at,ARID1A
212153_at,POGZ
212154_at,SDC2
212155_at,RNF187
212156_at,VPS39
212157_at,SDC2
212158_at,SDC2
212159_x_at,AP2A2
212160_at,XPOT
212161_at,AP2A2
212162_at,KIDINS220
212163_at,KIDINS220
212164_at,TMEM183A
212165_at,TMEM183A
212166_at,XPO7
212167_s_at,SMARCB1
212168_at,RBM12
212169_at,FKBP9
212171_x_at,VEGFA
212174_at,AK2
212175_s_at,AK2
212176_at,SFRS18
212177_at,SFRS18
212178_s_at,LOC100101267
212179_at,SFRS18
212180_at,CRKL
212181_s_at,NUDT4
212183_at,NUDT4
212184_s_at,MAP3K7IP2
212185_x_at,MT2A
212188_at,KCTD12
212189_s_at,COG4
212191_x_at,RPL13
212192_at,KCTD12
212193_s_at,LARP1
212194_s_at,TM9SF4
212195_at,IL6ST
212196_at,IL6ST
212197_x_at,MRIP
212198_s_at,TM9SF4
212199_at,MRFAP1L1
212200_at,KIAA0692
212201_at,KIAA0692
212202_s_at,TMEM87A
212203_x_at,IFITM3
212204_at,TMEM87A
212205_at,H2AFV
212206_s_at,H2AFV
212207_at,MED13L
212208_at,MED13L
212209_at,MED13L
212211_at,ANKRD17
212212_s_at,INTS1
212213_x_at,OPA1
212214_at,OPA1
212217_at,PREPL
212218_s_at,FASN
212219_at,PSME4
212220_at,PSME4
212221_x_at,IDS
212222_at,PSME4
212223_at,IDS
212225_at,EIF1
212226_s_at,PPAP2B
212227_x_at,EIF1
212228_s_at,COQ9
212229_s_at,FBXO21
212230_at,PPAP2B
212231_at,FBXO21
212232_at,FNBP4
212233_at,MAP1B
212234_at,ASXL1
212235_at,PLXND1
212236_x_at,KRT17
212237_at,ASXL1
212238_at,ASXL1
212239_at,PIK3R1
212240_s_at,PIK3R1
212241_at,Gcom1
212242_at,TUBA4A
212243_at,Gcom1
212244_at,Gcom1
212245_at,MCFD2
212246_at,MCFD2
212247_at,NUP205
212248_at,MTDH
212249_at,PIK3R1
212250_at,MTDH
212251_at,MTDH
212252_at,CAMKK2
212255_s_at,ATP2C1
212257_s_at,SMARCA2
212259_s_at,PBXIP1
212260_at,TNRC15
212261_at,TNRC15
212262_at,QKI
212263_at,QKI
212264_s_at,WAPAL
212265_at,QKI
212266_s_at,SFRS5
212267_at,WAPAL
212268_at,SERPINB1
212269_s_at,MCM3AP
212270_x_at,RPL17
212271_at,MAPK1
212273_x_at,GNAS
212275_s_at,SRCAP
212276_at,LPIN1
212277_at,MTMR4
212279_at,TMEM97
212280_x_at,LOC727737
212284_x_at,TPT1
212285_s_at,AGRN
212286_at,ANKRD12
212287_at,SUZ12
212288_at,FNBP1
212289_at,ANKRD12
212290_at,SLC7A1
212291_at,HIPK1
212293_at,HIPK1
212295_s_at,SLC7A1
212296_at,PSMD14
212297_at,ATP13A3
212298_at,NRP1
212299_at,NEK9
212300_at,TXLNA
212301_at,RTF1
212302_at,RTF1
212303_x_at,212303_x_at
212305_s_at,MIA3
212306_at,CLASP2
212307_s_at,OGT
212308_at,CLASP2
212309_at,CLASP2
212311_at,KIAA0746
212312_at,BCL2L1
212313_at,CHMP7
212314_at,KIAA0746
212316_at,NUP210
212317_at,TNPO3
212318_at,TNPO3
212319_at,SGSM2
212320_at,TUBB
212321_at,212321_at
212322_at,SGPL1
212323_s_at,VPS13D
212329_at,SCAP
212330_at,TFDP1
212331_at,RBL2
212333_at,FAM98A
212334_at,GNS
212335_at,GNS
212337_at,TI227H
212340_at,YIPF6
212341_at,YIPF6
212342_at,YIPF6
212343_at,YIPF6
212345_s_at,CREB3L2
212346_s_at,MXD4
212347_x_at,MXD4
212348_s_at,AOF2
212350_at,TBC1D1
212351_at,EIF2B5
212352_s_at,TMED10
212355_at,KIAA0323
212356_at,KIAA0323
212357_at,KIAA0280
212359_s_at,KIAA0913
212360_at,AMPD2
212361_s_at,ATP2A2
212362_at,ATP2A2
212363_x_at,ACTG1
212364_at,MYO1B
212365_at,MYO1B
212366_at,ZNF292
212367_at,FEM1B
212368_at,ZNF292
212369_at,ZNF384
212370_x_at,FAM21A
212371_at,C1orf121
212372_at,MYH10
212373_at,FEM1B
212374_at,FEM1B
212375_at,EP400
212376_s_at,EP400
212377_s_at,NOTCH2
212378_at,GART
212379_at,GART
212380_at,KIAA0082
212381_at,USP24
212382_at,TCF4
212383_at,ATP6V0A1
212385_at,TCF4
212386_at,TCF4
212387_at,TCF4
212388_at,USP24
212390_at,LOC727893
212391_x_at,RPS3A
212392_s_at,LOC652526
212393_at,SBF1
212395_s_at,KIAA0090
212397_at,RDX
212398_at,RDX
212399_s_at,VGLL4
212400_at,FAM102A
212401_s_at,CDC2L2
212402_at,ZC3H13
212403_at,UBE3B
212405_s_at,KIAA0859
212406_s_at,PCMTD2
212407_at,KIAA0859
212408_at,TOR1AIP1
212409_s_at,TOR1AIP1
212410_at,EFHA1
212411_at,IMP4
212412_at,PDLIM5
212414_s_at,NPAC
212415_at,38961
212416_at,SCAMP1
212417_at,SCAMP1
212418_at,ELF1
212419_at,C10orf56
212420_at,ELF1
212421_at,C22orf9
212422_at,PDCD11
212426_s_at,YWHAQ
212428_at,KIAA0368
212429_s_at,GTF3C2
212430_at,RBM38
212431_at,KIAA0194
212432_at,GRPEL1
212433_x_at,RPS2
212434_at,GRPEL1
212435_at,TRIM33
212436_at,TRIM33
212437_at,CENPB
212438_at,RY1
212439_at,IHPK1
212440_at,RY1
212441_at,KIAA0232
212442_s_at,LASS6
212445_s_at,NEDD4L
212446_s_at,LASS6
212447_at,KBTBD2
212449_s_at,LYPLA1
212450_at,KIAA0256
212451_at,KIAA0256
212452_x_at,MYST4
212453_at,KIAA1279
212454_x_at,HNRPDL
212455_at,YTHDC1
212456_at,KIAA0664
212457_at,TFE3
212458_at,SPRED2
212459_x_at,SUCLG2
212460_at,C14orf147
212461_at,AZIN1
212462_at,MYST4
212463_at,CD59
212464_s_at,FN1
212465_at,SETD3
212467_at,DNAJC13
212468_at,SPAG9
212469_at,NIPBL
212470_at,SPAG9
212471_at,KIAA0241
212472_at,MICAL2
212473_s_at,MICAL2
212474_at,KIAA0241
212475_at,KIAA0241
212476_at,CENTB2
212479_s_at,RMND5A
212480_at,SPECC1L
212481_s_at,TPM4
212482_at,RMND5A
212483_at,NIPBL
212484_at,FAM89B
212485_at,GPATCH8
212486_s_at,FYN
212487_at,GPATCH8
212491_s_at,DNAJC8
212492_s_at,JMJD2B
212493_s_at,SETD2
212494_at,TENC1
212495_at,JMJD2B
212496_s_at,JMJD2B
212497_at,C14orf32
212498_at,212498_at
212499_s_at,C14orf32
212500_at,ADO
212501_at,CEBPB
212502_at,ADO
212504_at,DIP2C
212505_s_at,KIAA0892
212506_at,PICALM
212507_at,TMEM131
212508_at,MOAP1
212509_s_at,MXRA7
212511_at,PICALM
212512_s_at,CARM1
212513_s_at,USP33
212514_x_at,DDX3X
212515_s_at,DDX3X
212516_at,CENTD2
212517_at,ATRN
212518_at,PIP5K1C
212519_at,UBE2E1
212520_s_at,SMARCA4
212521_s_at,PDE8A
212522_at,PDE8A
212526_at,SPG20
212527_at,D15Wsu75e
212528_at,212528_at
212529_at,LSM12
212530_at,NEK7
212532_s_at,LSM12
212534_at,212534_at
212535_at,MEF2A
212536_at,ATP11B
212537_x_at,RPL17
212539_at,CHD1L
212540_at,CDC34
212541_at,FLAD1
212542_s_at,PHIP
212543_at,AIM1
212544_at,ZNHIT3
212546_s_at,FRYL
212547_at,FLJ35348
212548_s_at,FRYL
212549_at,STAT5B
212550_at,STAT5B
212551_at,CAP2
212552_at,HPCAL1
212553_at,KIAA0460
212557_at,ZNF451
212560_at,C11orf32
212561_at,RAB6IP1
212562_s_at,CTSZ
212566_at,MAP4
212567_s_at,MAP4
212568_s_at,DLAT
212569_at,SMCHD1
212571_at,CHD8
212572_at,STK38L
212573_at,ENDOD1
212574_x_at,C19orf6
212576_at,MGRN1
212577_at,SMCHD1
212578_x_at,RPS17
212579_at,SMCHD1
212581_x_at,GAPDH
212582_at,OSBPL8
212584_at,AQR
212585_at,OSBPL8
212586_at,CAST
212587_s_at,PTPRC
212588_at,PTPRC
212591_at,RBM34
212593_s_at,PDCD4
212595_s_at,DAZAP2
212596_s_at,HMG2L1
212597_s_at,HMG2L1
212598_at,WDFY3
212599_at,AUTS2
212600_s_at,UQCRC2
212601_at,ZZEF1
212602_at,WDFY3
212603_at,MRPS31
212604_at,MRPS31
212605_s_at,212605_s_at
212606_at,WDFY3
212607_at,AKT3
212608_s_at,212608_s_at
212609_s_at,AKT3
212610_at,PTPN11
212611_at,DTX4
212612_at,RCOR1
212614_at,ARID5B
212615_at,CHD9
212616_at,CHD9
212619_at,TMEM194
212620_at,ZNF609
212621_at,TMEM194
212622_at,TMEM41B
212623_at,TMEM41B
212625_at,STX10
212626_x_at,HNRNPC
212627_s_at,EXOSC7
212628_at,PKN2
212629_s_at,PKN2
212630_at,EXOC3
212631_at,STX7
212632_at,STX7
212633_at,KIAA0776
212634_at,KIAA0776
212635_at,TNPO1
212636_at,QKI
212637_s_at,WWP1
212638_s_at,WWP1
212639_x_at,TUBA1B
212640_at,PTPLB
212641_at,HIVEP2
212642_s_at,HIVEP2
212643_at,C14orf32
212644_s_at,C14orf32
212645_x_at,BRE
212646_at,RFTN1
212647_at,RRAS
212648_at,DHX29
212652_s_at,SNX4
212656_at,TSFM
212657_s_at,IL1RN
212658_at,LHFPL2
212659_s_at,IL1RN
212660_at,PHF15
212661_x_at,PPIA
212662_at,PVR
212663_at,FKBP15
212665_at,TIPARP
212666_at,LOC731429
212669_at,CAMK2G
212671_s_at,HLADQA1
212672_at,ATM
212673_at,METAP1
212674_s_at,DHX30
212675_s_at,CEP68
212676_at,NF1
212677_s_at,CEP68
212678_at,NF1
212680_x_at,PPP1R14B
212681_at,EPB41L3
212682_s_at,LMF2
212683_at,SLC25A44
212685_s_at,TBL2
212687_at,LIMS1
212688_at,PIK3CB
212689_s_at,JMJD1A
212690_at,DDHD2
212691_at,NUP188
212692_s_at,LRBA
212694_s_at,PCCB
212695_at,CRY2
212696_s_at,RNF4
212697_at,FAM134C
212698_s_at,40422
212700_x_at,LOC440456
212701_at,TLN2
212702_s_at,BICD2
212704_at,ZCCHC11
212705_x_at,PNPLA2
212706_at,RASA4
212707_s_at,FLJ21767
212708_at,MSL1
212710_at,CAMSAP1
212711_at,CAMSAP1
212712_at,CAMSAP1
212714_at,LARP4
212716_s_at,EIF3K
212717_at,PLEKHM1
212718_at,PAPOLA
212719_at,PHLPP
212720_at,PAPOLA
212721_at,SFRS12
212722_s_at,JMJD6
212723_at,JMJD6
212724_at,RND3
212725_s_at,TI227H
212726_at,PHF2
212733_at,KIAA0226
212734_x_at,RPL13
212735_at,KIAA0226
212737_at,GM2A
212738_at,ARHGAP19
212739_s_at,NME4
212740_at,PIK3R4
212741_at,MAOA
212742_at,ZNF364
212743_at,RCHY1
212744_at,BBS4
212746_s_at,CEP170
212747_at,ANKS1A
212748_at,MKL1
212749_s_at,RCHY1
212750_at,PPP1R16B
212751_at,UBE2N
212752_at,CLASP1
212753_at,PCGF3
212754_s_at,MON2
212756_s_at,UBR2
212757_s_at,CAMK2G
212760_at,UBR2
212761_at,TCF7L2
212762_s_at,TCF7L2
212763_at,CAMSAP1L1
212765_at,CAMSAP1L1
212766_s_at,ISG20L2
212767_at,MTG1
212769_at,TLE3
212770_at,TLE3
212772_s_at,ABCA2
212773_s_at,TOMM20
212774_at,ZNF238
212777_at,SOS1
212778_at,PACS2
212779_at,KIAA1109
212780_at,SOS1
212781_at,RBBP6
212782_x_at,POLR2J
212783_at,RBBP6
212784_at,CIC
212785_s_at,LARP7
212786_at,CLEC16A
212787_at,YLPM1
212788_x_at,FTL
212790_x_at,RPL13A
212791_at,C1orf216
212794_s_at,KIAA1033
212795_at,KIAA1033
212796_s_at,TBC1D2B
212798_s_at,ANKMY2
212799_at,STX6
212801_at,CIT
212802_s_at,GAPVD1
212803_at,NAB2
212804_s_at,GAPVD1
212807_s_at,SORT1
212808_at,NFATC2IP
212809_at,NFATC2IP
212810_s_at,SLC1A4
212811_x_at,SLC1A4
212812_at,212812_at
212814_at,KIAA0828
212815_at,ASCC3
212817_at,DNAJB5
212818_s_at,ASB1
212820_at,DMXL2
212823_s_at,PLEKHG3
212824_at,FUBP3
212825_at,PAXIP1
212826_s_at,SLC25A6
212827_at,IGHM
212829_at,PIP4K2A
212830_at,MEGF9
212831_at,MEGF9
212832_s_at,CKAP5
212833_at,SLC25A46
212835_at,KIAA0157
212836_at,POLD3
212837_at,KIAA0157
212839_s_at,TROVE2
212840_at,UBXD7
212841_s_at,PPFIBP2
212842_x_at,RGPD4
212844_at,RRP1B
212845_at,SAMD4A
212846_at,RRP1B
212847_at,FUBP1
212849_at,AXIN1
212851_at,DCUN1D4
212852_s_at,TROVE2
212854_x_at,NBPF10
212856_at,DIP
212857_x_at,SUB1
212859_x_at,MT1E
212860_at,ZDHHC18
212861_at,MFSD5
212862_at,CDS2
212863_x_at,CTBP1
212864_at,CDS2
212866_at,R3HCC1
212867_at,212867_at
212869_x_at,TPT1
212870_at,SOS2
212871_at,MAPKAPK5
212872_s_at,MED20
212873_at,HMHA1
212876_at,B4GALT4
212877_at,KLC1
212878_s_at,KLC1
212880_at,WDR7
212882_at,KLHL18
212884_x_at,APOE
212885_at,MPHOSPH10
212886_at,CCDC69
212887_at,SEC23A
212888_at,DICER1
212890_at,MGC15523
